更新日期,更新時間,國家/地區,累計確診個案數目,過去14天新增報告確診個案數目,當中累計死亡個案數目,備註
05/04/2020,10:00,巴布亞新幾內亞,1,0,0,
05/04/2020,10:00,巴拉圭,92,79,3,
05/04/2020,10:00,秘魯,1414,1180,51,
05/04/2020,10:00,菲律賓,3018,2788,136,
05/04/2020,10:00,波蘭,3383,2958,71,
05/04/2020,10:00,葡萄牙,9886,8866,246,
05/04/2020,10:00,波多黎各,378,364,15,
05/04/2020,10:00,卡塔爾,1075,615,3,
05/04/2020,10:00,摩爾多瓦共和國,591,525,9,
05/04/2020,10:00,留尼旺島,321,293,0,
05/04/2020,10:00,羅馬尼亞,3183,2875,133,
05/04/2020,10:00,俄羅斯,3548,3295,34,
05/04/2020,10:00,盧旺達,89,78,0,
05/04/2020,10:00,聖巴泰勒米,6,3,0,
05/04/2020,10:00,聖基茨和尼維斯,8,8,0,
05/04/2020,10:00,聖盧西亞,13,11,0,
05/04/2020,10:00,聖馬丁,22,18,2,
05/04/2020,10:00,聖文森特和格林納丁斯,3,2,0,
05/04/2020,10:00,聖馬力諾,252,101,32,
05/04/2020,10:00,沙特阿拉伯,2039,1765,25,
05/04/2020,10:00,塞內加爾,207,169,1,
05/04/2020,10:00,塞爾維亞,1476,1303,39,
05/04/2020,10:00,塞舌爾,10,4,0,
05/04/2020,10:00,塞拉利昂,2,2,0,
05/04/2020,10:00,新加坡,1189,757,6,
05/04/2020,10:00,聖馬丁(荷蘭加勒比地區),23,22,2,
05/04/2020,10:00,斯洛伐克,450,313,0,
05/04/2020,10:00,斯洛文尼亞,934,593,20,
05/04/2020,10:00,索馬里,7,6,0,
05/04/2020,10:00,南非,1505,1300,7,
05/04/2020,10:00,西班牙,124736,99810,11744,
05/04/2020,10:00,斯里蘭卡,151,92,4,
05/04/2020,10:00,蘇丹,10,9,2,
05/04/2020,10:00,蘇里南,10,8,0,
05/04/2020,10:00,瑞典,6078,4455,333,
05/04/2020,10:00,瑞士,19706,14866,607,
05/04/2020,10:00,敘利亞,16,16,2,
05/04/2020,10:00,台灣,355,202,5,
05/04/2020,10:00,泰國,1978,1656,19,
05/04/2020,10:00,東帝汶,1,0,0,
05/04/2020,10:00,多哥,39,30,2,
05/04/2020,10:00,千里達及多巴哥,97,88,6,
05/04/2020,10:00,突尼斯,495,441,18,
05/04/2020,10:00,土耳其,20921,20251,425,
05/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
05/04/2020,10:00,烏干達,45,45,0,
05/04/2020,10:00,烏克蘭,1096,1055,28,
05/04/2020,10:00,阿聯酋,1264,1124,9,
05/04/2020,10:00,英國,41903,36885,4313,
05/04/2020,10:00,坦桑尼亞,20,14,1,
05/04/2020,10:00,美國,277205,261986,6593,
05/04/2020,10:00,美屬維爾京群島,33,30,0,
05/04/2020,10:00,烏拉圭,369,275,4,
05/04/2020,10:00,烏茲別克斯坦,241,208,2,
05/04/2020,10:00,委內瑞拉,144,108,3,
05/04/2020,10:00,越南,239,148,0,
05/04/2020,10:00,贊比亞,39,37,1,
05/04/2020,10:00,津巴布韋,9,8,1,
06/04/2020,10:00,阿富汗,299,275,7,
06/04/2020,10:00,阿爾巴尼亞,333,228,18,
06/04/2020,10:00,阿爾及利亞,1251,1157,130,
06/04/2020,10:00,安道爾,466,352,17,
06/04/2020,10:00,安哥拉,10,8,2,
06/04/2020,10:00,安圭拉,3,3,0,
06/04/2020,10:00,安提瓜和巴布達,7,6,0,
06/04/2020,10:00,阿根廷,1353,1195,42,
06/04/2020,10:00,亞美尼亞,746,556,7,
06/04/2020,10:00,阿魯巴,64,59,0,
06/04/2020,10:00,澳洲,5635,4554,34,
06/04/2020,10:00,奧地利,11766,8742,186,
06/04/2020,10:00,阿塞拜疆,512,459,5,
06/04/2020,10:00,巴哈馬,24,20,3,
06/04/2020,10:00,巴林,688,382,4,
06/04/2020,10:00,孟加拉,70,46,8,
06/04/2020,10:00,巴巴多斯,51,46,0,
06/04/2020,10:00,白俄羅斯,440,364,4,
06/04/2020,10:00,比利時,18431,15616,1283,
06/04/2020,10:00,伯利茲,4,4,0,
06/04/2020,10:00,貝寧,13,11,0,
06/04/2020,10:00,百慕達,35,33,0,
06/04/2020,10:00,不丹,5,3,0,
06/04/2020,10:00,玻利維亞,139,120,10,
06/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
06/04/2020,10:00,波斯尼亞和黑塞哥維那,632,540,21,
06/04/2020,10:00,博茨瓦納,4,4,1,
06/04/2020,10:00,巴西,9056,8152,359,
06/04/2020,10:00,英屬維爾京群島,3,3,0,
06/04/2020,10:00,文萊,135,52,1,
06/04/2020,10:00,保加利亞,503,340,17,
06/04/2020,10:00,布基納法索,302,230,15,
06/04/2020,10:00,布隆迪,3,3,0,
06/04/2020,10:00,佛得角,5,2,1,
06/04/2020,10:00,柬埔寨,114,61,0,
06/04/2020,10:00,喀麥隆,555,528,9,
06/04/2020,10:00,加拿大,12938,11890,214,
06/04/2020,10:00,開曼群島,28,25,1,
06/04/2020,10:00,中非共和國,9,6,0,
06/04/2020,10:00,乍得,7,6,0,
06/04/2020,10:00,智利,4161,3727,27,
06/04/2020,10:00,哥倫比亞,1267,1071,25,
06/04/2020,10:00,剛果,45,41,5,
06/04/2020,10:00,哥斯達黎加,416,303,2,
06/04/2020,10:00,象牙海岸,245,236,2,
06/04/2020,10:00,克羅地亞,1126,920,12,
06/04/2020,10:00,古巴,288,272,6,
06/04/2020,10:00,庫拉索,11,8,1,
06/04/2020,10:00,塞浦路斯,426,334,11,
06/04/2020,10:00,捷克,4472,3477,59,
06/04/2020,10:00,剛果民主共和國,148,125,16,
06/04/2020,10:00,丹麥,4077,2751,161,
06/04/2020,10:00,吉布提,51,50,0,
06/04/2020,10:00,多米尼克國,11,11,0,
06/04/2020,10:00,多米尼加共和國,1488,1416,68,
06/04/2020,10:00,厄瓜多爾,3465,2959,172,
06/04/2020,10:00,埃及,1070,785,71,
06/04/2020,10:00,薩爾瓦多,56,55,3,
06/04/2020,10:00,赤道幾內亞,16,10,0,
06/04/2020,10:00,厄立特里亞國,20,19,0,
06/04/2020,10:00,愛沙尼亞,1018,712,13,
06/04/2020,10:00,斯威士蘭,9,8,0,
06/04/2020,10:00,埃塞俄比亞,38,29,0,
06/04/2020,10:00,福克蘭群島(馬爾維納斯),1,1,0,
06/04/2020,10:00,法羅群島,181,89,0,
06/04/2020,10:00,斐濟群島,12,10,0,
06/04/2020,10:00,芬蘭,1882,1352,25,
06/04/2020,10:00,法國,70478,54460,5889,
06/04/2020,10:00,法屬圭亞那,62,47,0,
06/04/2020,10:00,法屬波利尼西亞,40,25,0,
06/04/2020,10:00,加蓬,21,18,1,
06/04/2020,10:00,岡比亞,4,3,1,
06/04/2020,10:00,格魯吉亞,170,113,1,
06/04/2020,10:00,德國,91714,70251,1342,
06/04/2020,10:00,加納,205,186,5,
06/04/2020,10:00,直布羅陀,98,88,1,
06/04/2020,10:00,希臘,1673,1003,68,
06/04/2020,10:00,格陵蘭,10,8,0,
06/04/2020,10:00,格林納達,12,12,0,
06/04/2020,10:00,瓜地洛普,130,79,7,
06/04/2020,10:00,關島,93,78,4,
06/04/2020,10:00,危地馬拉,50,38,1,
06/04/2020,10:00,根西島,136,135,2,
06/04/2020,10:00,畿內亞,111,109,0,
06/04/2020,10:00,幾內亞比紹,18,18,0,
06/04/2020,10:00,圭亞那,23,18,4,
06/04/2020,10:00,海地,18,16,0,
06/04/2020,10:00,教廷,7,6,0,
06/04/2020,10:00,洪都拉斯,264,240,15,
06/04/2020,10:00,香港特別行政區,891,574,4,包括1宗疑似個案
06/04/2020,10:00,匈牙利,733,602,34,
06/04/2020,10:00,冰島,1417,944,4,
06/04/2020,10:00,印度,3374,3091,77,
06/04/2020,10:00,印尼,2092,1642,191,
06/04/2020,10:00,伊朗,58226,36588,3603,
06/04/2020,10:00,伊拉克,878,664,56,
06/04/2020,10:00,愛爾蘭,4604,3721,137,
06/04/2020,10:00,人島,126,124,1,
06/04/2020,10:00,以色列,7589,6642,42,
06/04/2020,10:00,意大利,128948,69810,15887,
06/04/2020,10:00,牙買加,53,37,3,
06/04/2020,10:00,日本,3654,2565,73,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
06/04/2020,10:00,澤西,123,111,3,
06/04/2020,10:00,約旦,323,239,5,
06/04/2020,10:00,哈薩克斯坦,531,462,5,
06/04/2020,10:00,肯雅,122,115,4,
06/04/2020,10:00,韓國,10237,1276,183,
06/04/2020,10:00,科索沃,140,140,1,
06/04/2020,10:00,科威特,556,380,1,
06/04/2020,10:00,吉爾吉斯坦,147,133,1,
06/04/2020,10:00,老撾,10,10,0,
06/04/2020,10:00,拉脫維亞,509,378,1,
06/04/2020,10:00,黎巴嫩,527,321,18,
06/04/2020,10:00,利比里亞,10,7,1,
06/04/2020,10:00,利比亞,17,17,1,
06/04/2020,10:00,列支敦士登,77,36,1,
06/04/2020,10:00,立陶宛,771,666,9,
06/04/2020,10:00,盧森堡,2729,2059,31,
06/04/2020,10:00,澳門特別行政區,44,22,0,
06/04/2020,10:00,馬達加斯加,70,67,0,
06/04/2020,10:00,中國內地,81708,615,3331,
06/04/2020,10:00,馬拉維共和國,3,3,0,
06/04/2020,10:00,馬來西亞,3483,2300,57,
06/04/2020,10:00,馬爾代夫,19,6,0,
06/04/2020,10:00,馬里,39,39,4,
06/04/2020,10:00,馬耳他,213,140,0,
06/04/2020,10:00,馬提尼克島,145,113,3,
06/04/2020,10:00,毛里塔尼亞,6,4,1,
06/04/2020,10:00,毛里求斯,196,184,7,
06/04/2020,10:00,馬約特島,147,136,2,
06/04/2020,10:00,墨西哥,1688,1524,60,
06/04/2020,10:00,摩納哥,37,19,0,
06/04/2020,10:00,蒙古,14,4,0,
06/04/2020,10:00,黑山,197,179,2,
06/04/2020,10:00,蒙特塞拉特島,6,5,0,
06/04/2020,10:00,摩洛哥,960,874,66,
06/04/2020,10:00,莫桑比克,10,10,0,
06/04/2020,10:00,緬甸,20,20,1,
06/04/2020,10:00,納米比亞,14,11,0,
06/04/2020,10:00,尼泊爾,9,8,0,
06/04/2020,10:00,荷蘭,16627,12996,1651,
06/04/2020,10:00,新喀里多尼亞,18,14,0,
06/04/2020,10:00,新西蘭,872,806,1,
06/04/2020,10:00,尼加拉瓜,5,3,1,
06/04/2020,10:00,尼日爾,144,143,8,
06/04/2020,10:00,尼日利亞,210,188,4,
06/04/2020,10:00,北馬其頓,483,394,17,
06/04/2020,10:00,北馬利安納群島,8,8,1,
06/04/2020,10:00,挪威,5510,3584,50,
06/04/2020,10:00,阿曼,298,246,2,
06/04/2020,10:00,巴基斯坦,2880,2385,45,
06/04/2020,10:00,巴勒斯坦,217,165,1,
06/04/2020,10:00,巴拿馬,1673,1536,41,
06/04/2020,10:00,巴布亞新幾內亞,1,0,0,
06/04/2020,10:00,巴拉圭,96,78,3,
06/04/2020,10:00,秘魯,1595,1277,61,
06/04/2020,10:00,菲律賓,3094,2787,144,
06/04/2020,10:00,波蘭,3627,3091,79,
06/04/2020,10:00,葡萄牙,10524,9244,266,
06/04/2020,10:00,波多黎各,452,431,18,
06/04/2020,10:00,卡塔爾,1325,855,3,
06/04/2020,10:00,摩爾多瓦共和國,752,668,12,
06/04/2020,10:00,留尼旺島,334,287,0,
06/04/2020,10:00,羅馬尼亞,3613,3246,141,
06/04/2020,10:00,俄羅斯,4731,4425,43,
06/04/2020,10:00,盧旺達,102,85,0,
06/04/2020,10:00,聖巴泰勒米,6,3,0,
06/04/2020,10:00,聖基茨和尼維斯,9,9,0,
06/04/2020,10:00,聖盧西亞,13,11,0,
06/04/2020,10:00,聖馬丁,24,20,2,
06/04/2020,10:00,聖文森特和格林納丁斯,3,2,0,
06/04/2020,10:00,聖馬力諾,259,53,32,
06/04/2020,10:00,沙特阿拉伯,2370,1978,29,
06/04/2020,10:00,塞內加爾,219,163,2,
06/04/2020,10:00,塞爾維亞,1624,1451,39,
06/04/2020,10:00,塞舌爾,10,3,0,
06/04/2020,10:00,塞拉利昂,4,4,0,
06/04/2020,10:00,新加坡,1309,856,6,
06/04/2020,10:00,聖馬丁(荷蘭加勒比地區),23,22,2,
06/04/2020,10:00,斯洛伐克,471,293,0,
06/04/2020,10:00,斯洛文尼亞,977,594,22,
06/04/2020,10:00,索馬里,7,6,0,
06/04/2020,10:00,南非,1585,1345,9,
06/04/2020,10:00,西班牙,130759,102187,12418,
06/04/2020,10:00,斯里蘭卡,159,87,5,
06/04/2020,10:00,蘇丹,10,8,2,
06/04/2020,10:00,蘇里南,10,8,0,
06/04/2020,10:00,瑞典,6443,4697,373,
06/04/2020,10:00,瑞士,20489,14412,666,
06/04/2020,10:00,敘利亞,16,16,2,
06/04/2020,10:00,台灣,363,194,5,
06/04/2020,10:00,泰國,2067,1656,20,
06/04/2020,10:00,東帝汶,1,0,0,
06/04/2020,10:00,多哥,40,25,3,
06/04/2020,10:00,千里達及多巴哥,100,91,6,
06/04/2020,10:00,突尼斯,553,493,19,
06/04/2020,10:00,土耳其,23934,22987,501,
06/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
06/04/2020,10:00,烏干達,48,47,0,
06/04/2020,10:00,烏克蘭,1251,1197,32,
06/04/2020,10:00,阿聯酋,1505,1352,10,
06/04/2020,10:00,英國,47806,42123,4934,
06/04/2020,10:00,坦桑尼亞,20,14,1,
06/04/2020,10:00,美國,304826,289607,7616,
06/04/2020,10:00,美屬維爾京群島,33,27,0,
06/04/2020,10:00,烏拉圭,386,292,4,
06/04/2020,10:00,烏茲別克斯坦,298,262,2,
06/04/2020,10:00,委內瑞拉,144,108,3,
06/04/2020,10:00,越南,240,146,0,
06/04/2020,10:00,贊比亞,39,37,1,
06/04/2020,10:00,津巴布韋,9,7,1,
07/04/2020,10:00,阿富汗,337,297,7,
07/04/2020,10:00,阿爾巴尼亞,377,288,21,
07/04/2020,10:00,阿爾及利亞,1251,1050,130,
07/04/2020,10:00,安道爾,523,390,17,
07/04/2020,10:00,安哥拉,14,12,2,
07/04/2020,10:00,安圭拉,3,3,0,
07/04/2020,10:00,安提瓜和巴布達,7,6,0,
07/04/2020,10:00,阿根廷,1451,1226,44,
07/04/2020,10:00,亞美尼亞,746,552,7,
07/04/2020,10:00,阿魯巴,64,56,0,
07/04/2020,10:00,澳洲,5744,4348,36,
07/04/2020,10:00,奧地利,11983,8352,204,
07/04/2020,10:00,阿塞拜疆,584,519,5,
07/04/2020,10:00,巴哈馬,28,24,4,
07/04/2020,10:00,巴林,700,363,4,
07/04/2020,10:00,孟加拉,88,61,8,
07/04/2020,10:00,巴巴多斯,51,46,0,
07/04/2020,10:00,白俄羅斯,562,486,8,
07/04/2020,10:00,比利時,19691,16290,1447,
07/04/2020,10:00,伯利茲,5,5,0,
07/04/2020,10:00,貝寧,22,20,0,
07/04/2020,10:00,百慕達,37,35,0,
07/04/2020,10:00,不丹,5,3,0,
07/04/2020,10:00,玻利維亞,157,133,10,
07/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
07/04/2020,10:00,波斯尼亞和黑塞哥維那,662,537,21,
07/04/2020,10:00,博茨瓦納,4,4,1,
07/04/2020,10:00,巴西,10278,9374,432,
07/04/2020,10:00,英屬維爾京群島,3,3,0,
07/04/2020,10:00,文萊,135,47,1,
07/04/2020,10:00,保加利亞,531,346,20,
07/04/2020,10:00,布基納法索,302,227,15,
07/04/2020,10:00,布隆迪,3,3,0,
07/04/2020,10:00,佛得角,5,2,1,
07/04/2020,10:00,柬埔寨,114,30,0,
07/04/2020,10:00,喀麥隆,555,515,9,
07/04/2020,10:00,加拿大,13904,12520,231,
07/04/2020,10:00,開曼群島,35,32,1,
07/04/2020,10:00,中非共和國,9,5,0,
07/04/2020,10:00,乍得,9,8,0,
07/04/2020,10:00,智利,4471,3839,34,
07/04/2020,10:00,哥倫比亞,1406,1210,32,
07/04/2020,10:00,剛果,45,41,5,
07/04/2020,10:00,哥斯達黎加,435,318,2,
07/04/2020,10:00,象牙海岸,245,220,2,
07/04/2020,10:00,克羅地亞,1182,947,15,
07/04/2020,10:00,古巴,320,304,8,
07/04/2020,10:00,庫拉索,11,8,1,
07/04/2020,10:00,塞浦路斯,446,351,14,
07/04/2020,10:00,捷克,4587,3422,67,
07/04/2020,10:00,剛果民主共和國,161,131,18,
07/04/2020,10:00,丹麥,4369,2974,179,
07/04/2020,10:00,吉布提,59,58,0,
07/04/2020,10:00,多米尼克國,11,11,0,
07/04/2020,10:00,多米尼加共和國,1488,1416,68,
07/04/2020,10:00,厄瓜多爾,3465,2933,172,
07/04/2020,10:00,埃及,1173,846,78,
07/04/2020,10:00,薩爾瓦多,62,61,3,
07/04/2020,10:00,赤道幾內亞,16,10,0,
07/04/2020,10:00,厄立特里亞國,29,28,0,
07/04/2020,10:00,愛沙尼亞,1097,771,15,
07/04/2020,10:00,斯威士蘭,9,5,0,
07/04/2020,10:00,埃塞俄比亞,43,32,1,
07/04/2020,10:00,福克蘭群島(馬爾維納斯),2,2,0,
07/04/2020,10:00,法羅群島,181,66,0,
07/04/2020,10:00,斐濟群島,12,10,0,
07/04/2020,10:00,芬蘭,1927,1301,28,
07/04/2020,10:00,法國,74390,54534,8078,
07/04/2020,10:00,法屬圭亞那,66,48,0,
07/04/2020,10:00,法屬波利尼西亞,41,24,0,
07/04/2020,10:00,加蓬,21,15,1,
07/04/2020,10:00,岡比亞,4,3,1,
07/04/2020,10:00,格魯吉亞,188,134,2,
07/04/2020,10:00,德國,95391,70617,1434,
07/04/2020,10:00,加納,205,181,5,
07/04/2020,10:00,直布羅陀,103,88,1,
07/04/2020,10:00,希臘,1735,1111,73,
07/04/2020,10:00,格陵蘭,11,9,0,
07/04/2020,10:00,格林納達,12,11,0,
07/04/2020,10:00,瓜地洛普,134,78,7,
07/04/2020,10:00,關島,112,85,4,
07/04/2020,10:00,危地馬拉,61,43,2,
07/04/2020,10:00,根西島,154,137,3,
07/04/2020,10:00,畿內亞,111,109,0,
07/04/2020,10:00,幾內亞比紹,18,18,0,
07/04/2020,10:00,圭亞那,24,19,4,
07/04/2020,10:00,海地,21,19,0,
07/04/2020,10:00,教廷,7,6,0,
07/04/2020,10:00,洪都拉斯,268,242,22,
07/04/2020,10:00,香港特別行政區,915,559,4,包括1宗疑似個案
07/04/2020,10:00,匈牙利,744,577,38,
07/04/2020,10:00,冰島,1486,918,4,
07/04/2020,10:00,印度,4067,3652,109,
07/04/2020,10:00,印尼,2273,1759,198,
07/04/2020,10:00,伊朗,60500,37451,3739,
07/04/2020,10:00,伊拉克,961,728,61,
07/04/2020,10:00,愛爾蘭,5111,4205,158,
07/04/2020,10:00,人島,127,125,1,
07/04/2020,10:00,以色列,8018,6780,46,
07/04/2020,10:00,意大利,132547,68620,16523,
07/04/2020,10:00,牙買加,55,36,3,
07/04/2020,10:00,日本,3906,2778,80,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
07/04/2020,10:00,澤西,155,140,3,
07/04/2020,10:00,約旦,345,233,5,
07/04/2020,10:00,哈薩克斯坦,604,542,5,
07/04/2020,10:00,肯雅,142,127,4,
07/04/2020,10:00,韓國,10284,1247,186,
07/04/2020,10:00,科索沃,145,112,1,
07/04/2020,10:00,科威特,556,367,1,
07/04/2020,10:00,吉爾吉斯坦,216,202,4,
07/04/2020,10:00,老撾,11,11,0,
07/04/2020,10:00,拉脫維亞,533,394,1,
07/04/2020,10:00,黎巴嫩,527,279,18,
07/04/2020,10:00,利比里亞,13,10,3,
07/04/2020,10:00,利比亞,18,18,1,
07/04/2020,10:00,列支敦士登,78,32,1,
07/04/2020,10:00,立陶宛,811,668,13,
07/04/2020,10:00,盧森堡,2804,2006,36,
07/04/2020,10:00,澳門特別行政區,44,19,0,
07/04/2020,10:00,馬達加斯加,77,65,0,
07/04/2020,10:00,中國內地,81740,569,3331,
07/04/2020,10:00,馬拉維共和國,4,4,0,
07/04/2020,10:00,馬來西亞,3662,2356,61,
07/04/2020,10:00,馬爾代夫,19,6,0,
07/04/2020,10:00,馬里,39,39,4,
07/04/2020,10:00,馬耳他,234,144,0,
07/04/2020,10:00,馬提尼克島,145,113,3,
07/04/2020,10:00,毛里塔尼亞,6,4,1,
07/04/2020,10:00,毛里求斯,227,215,7,
07/04/2020,10:00,馬約特島,147,133,2,
07/04/2020,10:00,墨西哥,1890,1639,79,
07/04/2020,10:00,摩納哥,37,14,0,
07/04/2020,10:00,蒙古,14,4,0,
07/04/2020,10:00,黑山,203,182,2,
07/04/2020,10:00,蒙特塞拉特島,6,5,0,
07/04/2020,10:00,摩洛哥,1113,998,71,
07/04/2020,10:00,莫桑比克,10,9,0,
07/04/2020,10:00,緬甸,21,21,1,
07/04/2020,10:00,納米比亞,16,13,0,
07/04/2020,10:00,尼泊爾,9,8,0,
07/04/2020,10:00,荷蘭,17851,13647,1766,
07/04/2020,10:00,新喀里多尼亞,18,13,0,
07/04/2020,10:00,新西蘭,911,809,1,
07/04/2020,10:00,尼加拉瓜,5,3,1,
07/04/2020,10:00,尼日爾,144,143,8,
07/04/2020,10:00,尼日利亞,208,186,4,
07/04/2020,10:00,北馬其頓,555,441,18,
07/04/2020,10:00,北馬利安納群島,8,8,1,
07/04/2020,10:00,挪威,5640,3508,58,
07/04/2020,10:00,阿曼,331,276,2,
07/04/2020,10:00,巴基斯坦,3277,2493,50,
07/04/2020,10:00,巴勒斯坦,246,187,1,
07/04/2020,10:00,巴拿馬,1801,1556,46,
07/04/2020,10:00,巴布亞新幾內亞,1,0,0,
07/04/2020,10:00,巴拉圭,104,82,3,
07/04/2020,10:00,秘魯,1746,1428,73,
07/04/2020,10:00,菲律賓,3246,2866,152,
07/04/2020,10:00,波蘭,4102,3468,94,
07/04/2020,10:00,葡萄牙,11278,9678,295,
07/04/2020,10:00,波多黎各,452,429,18,
07/04/2020,10:00,卡塔爾,1604,1110,4,
07/04/2020,10:00,摩爾多瓦共和國,864,770,15,
07/04/2020,10:00,留尼旺島,344,280,0,
07/04/2020,10:00,羅馬尼亞,3864,3431,148,
07/04/2020,10:00,俄羅斯,5389,4951,45,
07/04/2020,10:00,盧旺達,102,85,0,
07/04/2020,10:00,聖巴泰勒米,6,3,0,
07/04/2020,10:00,聖基茨和尼維斯,9,9,0,
07/04/2020,10:00,聖盧西亞,14,12,0,
07/04/2020,10:00,聖馬丁,29,24,2,
07/04/2020,10:00,聖文森特和格林納丁斯,3,2,0,
07/04/2020,10:00,聖馬力諾,266,91,32,
07/04/2020,10:00,沙特阿拉伯,2463,1952,34,
07/04/2020,10:00,塞內加爾,222,155,2,
07/04/2020,10:00,塞爾維亞,1908,1686,51,
07/04/2020,10:00,塞舌爾,10,3,0,
07/04/2020,10:00,塞拉利昂,6,6,0,
07/04/2020,10:00,新加坡,1375,868,6,
07/04/2020,10:00,聖馬丁(荷蘭加勒比地區),23,22,2,
07/04/2020,10:00,斯洛伐克,485,300,0,
07/04/2020,10:00,斯洛文尼亞,997,583,28,
07/04/2020,10:00,索馬里,7,6,0,
07/04/2020,10:00,南非,1655,1381,11,
07/04/2020,10:00,南蘇丹,1,1,0,
07/04/2020,10:00,西班牙,135032,101943,13055,
07/04/2020,10:00,斯里蘭卡,176,94,5,
07/04/2020,10:00,蘇丹,12,10,2,
07/04/2020,10:00,蘇里南,10,8,0,
07/04/2020,10:00,瑞典,6830,4924,401,
07/04/2020,10:00,瑞士,21065,14094,715,
07/04/2020,10:00,敘利亞,19,18,2,
07/04/2020,10:00,台灣,373,178,5,
07/04/2020,10:00,泰國,2169,1448,23,
07/04/2020,10:00,東帝汶,1,0,0,
07/04/2020,10:00,多哥,44,28,3,
07/04/2020,10:00,千里達及多巴哥,103,53,6,
07/04/2020,10:00,突尼斯,574,499,22,
07/04/2020,10:00,土耳其,27069,25833,574,
07/04/2020,10:00,特克斯和凱科斯群島,5,5,1,
07/04/2020,10:00,烏干達,48,47,0,
07/04/2020,10:00,烏克蘭,1319,1246,38,
07/04/2020,10:00,阿聯酋,1799,1646,10,
07/04/2020,10:00,英國,51608,44958,5373,
07/04/2020,10:00,坦桑尼亞,22,10,1,
07/04/2020,10:00,美國,330891,297487,8910,
07/04/2020,10:00,美屬維爾京群島,42,36,0,
07/04/2020,10:00,烏拉圭,400,265,5,
07/04/2020,10:00,烏茲別克斯坦,390,344,2,
07/04/2020,10:00,委內瑞拉,144,74,3,
07/04/2020,10:00,越南,241,128,0,
07/04/2020,10:00,贊比亞,39,36,1,
07/04/2020,10:00,津巴布韋,9,7,1,
08/04/2020,10:00,阿富汗,367,325,11,
08/04/2020,10:00,阿爾巴尼亞,377,254,22,
08/04/2020,10:00,阿爾及利亞,1423,1192,173,
08/04/2020,10:00,安道爾,540,376,21,
08/04/2020,10:00,安哥拉,16,14,2,
08/04/2020,10:00,安圭拉,3,3,0,
08/04/2020,10:00,安提瓜和巴布達,15,14,0,
08/04/2020,10:00,阿根廷,1554,1288,46,
08/04/2020,10:00,亞美尼亞,833,598,8,
08/04/2020,10:00,阿魯巴,64,55,0,
08/04/2020,10:00,澳洲,5844,4135,42,
08/04/2020,10:00,奧地利,12297,7811,220,
08/04/2020,10:00,阿塞拜疆,641,569,7,
08/04/2020,10:00,巴哈馬,29,25,5,
08/04/2020,10:00,巴林,756,379,4,
08/04/2020,10:00,孟加拉,123,90,12,
08/04/2020,10:00,巴巴多斯,56,39,1,
08/04/2020,10:00,白俄羅斯,700,619,13,
08/04/2020,10:00,比利時,20814,17071,1632,
08/04/2020,10:00,伯利茲,7,6,1,
08/04/2020,10:00,貝寧,23,18,1,
08/04/2020,10:00,百慕達,37,31,0,
08/04/2020,10:00,不丹,5,3,0,
08/04/2020,10:00,玻利維亞,183,156,11,
08/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
08/04/2020,10:00,波斯尼亞和黑塞哥維那,695,564,28,
08/04/2020,10:00,博茨瓦納,6,6,1,
08/04/2020,10:00,巴西,11130,9584,486,
08/04/2020,10:00,英屬維爾京群島,3,3,0,
08/04/2020,10:00,文萊,135,44,1,
08/04/2020,10:00,保加利亞,549,348,22,
08/04/2020,10:00,布基納法索,345,246,17,
08/04/2020,10:00,布隆迪,3,3,0,
08/04/2020,10:00,佛得角,7,4,1,
08/04/2020,10:00,柬埔寨,115,28,0,
08/04/2020,10:00,喀麥隆,555,483,9,
08/04/2020,10:00,加拿大,15806,14374,293,
08/04/2020,10:00,開曼群島,39,34,1,
08/04/2020,10:00,中非共和國,9,5,0,
08/04/2020,10:00,乍得,9,6,0,
08/04/2020,10:00,智利,4815,4069,37,
08/04/2020,10:00,哥倫比亞,1485,1208,35,
08/04/2020,10:00,剛果,45,41,5,
08/04/2020,10:00,哥斯達黎加,454,296,2,
08/04/2020,10:00,象牙海岸,323,298,3,
08/04/2020,10:00,克羅地亞,1222,916,16,
08/04/2020,10:00,古巴,350,310,9,
08/04/2020,10:00,庫拉索,13,9,1,
08/04/2020,10:00,塞浦路斯,465,349,14,
08/04/2020,10:00,捷克,4822,3586,78,
08/04/2020,10:00,剛果民主共和國,161,125,18,
08/04/2020,10:00,丹麥,4681,3221,187,
08/04/2020,10:00,吉布提,90,87,0,
08/04/2020,10:00,多米尼克國,14,13,0,
08/04/2020,10:00,多米尼加共和國,1828,1583,86,
08/04/2020,10:00,厄瓜多爾,3747,2957,191,
08/04/2020,10:00,埃及,1322,956,85,
08/04/2020,10:00,薩爾瓦多,69,66,3,
08/04/2020,10:00,赤道幾內亞,16,10,0,
08/04/2020,10:00,厄立特里亞國,29,28,0,
08/04/2020,10:00,愛沙尼亞,1108,756,19,
08/04/2020,10:00,斯威士蘭,9,5,0,
08/04/2020,10:00,埃塞俄比亞,43,32,1,
